bat_num,temp,profile,U_start_V,U_end_V,file_name,Q_Ah,eta,OCV_file_name,SOC_start,SOC_end,SOH
1,25,impulse_72_s,3.81722,3.796100000000001,1_+25_impulse_72_s_16.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,60.344256050319,58.785562877922494,93.97341111111118
1,25,impulse_144_s,3.796100000000001,3.77006,1_+25_impulse_144_s_17.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,58.785562877922494,56.66574425107658,93.97341111111118
1,25,impulse_288_s,3.77006,3.72767,1_+25_impulse_288_s_18.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,56.66574425107658,52.590771946769486,93.97341111111118
1,25,impulse_72_s,3.72767,3.71766,1_+25_impulse_72_s_19.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,52.590771946769486,51.59881794100199,93.97341111111118
1,25,impulse_144_s,3.71766,3.69876,1_+25_impulse_144_s_20.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,51.59881794100199,49.65804438649651,93.97341111111118
1,25,impulse_288_s,3.69876,3.66659,1_+25_impulse_288_s_21.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,49.65804438649651,45.98102490400143,93.97341111111118
1,25,impulse_72_s,3.66659,3.65983,1_+25_impulse_72_s_22.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,45.98102490400143,45.11537984455542,93.97341111111118
1,25,impulse_144_s,3.65983,3.64707,1_+25_impulse_144_s_23.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,45.11537984455542,43.34332338191093,93.97341111111118
1,25,impulse_288_s,3.64707,3.62465,1_+25_impulse_288_s_24.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,43.34332338191093,39.86642805138595,93.97341111111118
1,25,impulse_72_s,3.62465,3.61928,1_+25_impulse_72_s_25.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,39.86642805138595,38.96635076001968,93.97341111111118
1,25,impulse_144_s,3.61928,3.60804,1_+25_impulse_144_s_26.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,38.96635076001968,37.08011644203483,93.97341111111118
1,25,impulse_288_s,3.60804,3.57429,1_+25_impulse_288_s_27.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,37.08011644203483,31.83329713318221,93.97341111111118
1,25,UDDS,4.117360000000001,3.97511,1_+25_UDDS_01.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,97.12818520033149,77.26899062020532,93.97341111111118
1,25,UDDS,3.97511,3.779300000000001,1_+25_UDDS_02.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,77.26899062020532,57.47233680818437,93.97341111111118
1,25,UDDS,3.779300000000001,3.6217699999999993,1_+25_UDDS_03.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,57.47233680818437,39.395567068739425,93.97341111111118
1,25,NEDC,4.111970000000001,3.95637,1_+25_NEDC_01.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,96.67352279376892,75.48680126772565,93.97341111111118
1,25,NEDC,3.95637,3.74337,1_+25_NEDC_02.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,75.48680126772565,54.147502389046416,93.97341111111118
1,25,NEDC,3.74337,3.59161,1_+25_NEDC_03.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,54.147502389046416,34.38347727616737,93.97341111111118
1,25,WLTC,4.11237,3.90169,1_+25_WLTC_01.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,96.71657786326345,69.32440678495067,93.97341111111118
1,25,WLTC,3.90169,3.6801600000000008,1_+25_WLTC_02.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,69.32440678495067,47.60520096906853,93.97341111111118
1,25,WLTC,3.6801600000000008,3.5291200000000003,1_+25_WLTC_03.csv,3.289069388888891,0.9931634680841304,OCV_1_+25.csv,47.60520096906853,26.51151065487565,93.97341111111118
2,25,impulse_72_s,4.10519,4.0984,2_+25_impulse_72_s_01.csv,3.0566876296296286,1.0,OCV_2_+25.csv,97.65126413891319,97.14711759034836,87.33393227513224
2,25,impulse_144_s,4.0984,4.088089999999999,2_+25_impulse_144_s_02.csv,3.0566876296296286,1.0,OCV_2_+25.csv,97.14711759034836,96.16534497049257,87.33393227513224
2,25,impulse_288_s,4.088089999999999,4.0741700000000005,2_+25_impulse_288_s_03.csv,3.0566876296296286,1.0,OCV_2_+25.csv,96.16534497049257,94.12996270981606,87.33393227513224
2,25,impulse_72_s,4.0741700000000005,4.07046,2_+25_impulse_72_s_04.csv,3.0566876296296286,1.0,OCV_2_+25.csv,94.12996270981606,93.35906650634148,87.33393227513224
2,25,impulse_144_s,4.07046,4.057049999999999,2_+25_impulse_144_s_05.csv,3.0566876296296286,1.0,OCV_2_+25.csv,93.35906650634148,89.59264377273242,87.33393227513224
